time,gFx,gFy,gFz,TgF
10.588761,1.0006,0.0746,0.0128,1.00
10.611654,1.0018,0.0716,0.0152,1.00
10.638864,1.0004,0.0711,0.0159,1.00
10.657228,1.0020,0.0711,0.0168,1.00
10.672143,1.0020,0.0734,0.0149,1.00
10.689020,1.0026,0.0724,0.0164,1.01
10.714585,1.0008,0.0721,0.0154,1.00
10.738327,0.9982,0.0746,0.0168,1.00
10.755053,1.0006,0.0773,0.0173,1.00
10.771592,0.9989,0.0765,0.0161,1.00
10.788125,1.0006,0.0760,0.0161,1.00
10.808769,1.0011,0.0724,0.0149,1.00
10.837694,1.0008,0.0748,0.0144,1.00
10.854966,1.0004,0.0755,0.0117,1.00
10.871710,0.9994,0.0753,0.0132,1.00
10.888007,1.0001,0.0783,0.0166,1.00
10.909347,1.0013,0.0773,0.0168,1.00
10.938185,1.0018,0.0758,0.0196,1.00
10.955142,1.0004,0.0751,0.0159,1.00
10.972689,1.0004,0.0736,0.0144,1.00
11.009237,1.0018,0.0736,0.0149,1.00
11.009668,1.0018,0.0736,0.0149,1.00
11.038774,0.9992,0.0778,0.0140,1.00
11.056750,0.9975,0.0783,0.0130,1.00
11.071593,0.9984,0.0765,0.0166,1.00
11.111700,1.0033,0.0760,0.0161,1.01
11.112459,1.0026,0.0778,0.0147,1.01
11.137458,0.9999,0.0765,0.0191,1.00
11.154406,1.0020,0.0788,0.0208,1.01
11.172805,0.9999,0.0785,0.0191,1.00
11.210861,1.0011,0.0809,0.0184,1.00
11.223344,1.0011,0.0788,0.0140,1.00
11.238418,0.9980,0.0809,0.0132,1.00
11.256085,0.9984,0.0767,0.0122,1.00
11.293448,0.9969,0.0780,0.0124,1.00
11.294054,0.9987,0.0763,0.0137,1.00
11.321967,1.0016,0.0776,0.0152,1.00
11.337690,1.0024,0.0780,0.0200,1.01
11.354713,1.0043,0.0795,0.0188,1.01
11.388503,0.9996,0.0767,0.0159,1.00
11.411473,0.9972,0.0734,0.0124,1.00
11.422800,0.9984,0.0748,0.0137,1.00
11.437543,1.0013,0.0765,0.0144,1.00
