time,gFx,gFy,gFz,TgF
11.588197,1.0819,0.0364,0.0474,1.08
11.605319,1.0690,0.0946,0.0296,1.07
11.644586,1.1448,0.1840,0.1246,1.17
11.645146,1.1448,0.1840,0.1246,1.17
11.671404,1.0453,0.1718,0.1479,1.07
11.688689,0.9782,0.1477,0.1412,1.00
11.705683,0.9151,0.1139,0.1090,0.93
11.738090,0.8457,0.0189,0.0689,0.85
11.754457,0.8560,-0.0416,0.0978,0.86
11.775306,0.8618,-0.0704,0.1102,0.87
11.797703,0.8450,-0.0590,0.1410,0.86
11.820778,0.8543,0.0231,0.1097,0.86
11.838155,0.8445,0.0685,0.1014,0.85
11.864598,0.7665,0.1435,0.1532,0.79
11.884222,0.6481,0.1872,0.0760,0.68
11.887365,0.6407,0.1836,0.0701,0.67
11.919850,0.6510,0.1530,0.0359,0.67
11.937609,0.7536,0.0904,0.0026,0.76
11.957460,0.9212,-0.0162,0.0277,0.92
11.975747,1.0253,-0.0277,0.0694,1.03
12.004217,1.0278,0.0431,0.1232,1.04
12.020132,1.0370,0.0748,0.1048,1.04
12.036581,1.0321,0.0953,0.0894,1.04
12.056447,1.0258,0.0895,0.0926,1.03
12.075493,1.0516,0.1205,0.0958,1.06
12.103295,1.0404,0.1740,0.2162,1.08
12.120890,1.0109,0.2178,0.2280,1.06
12.136251,1.0863,0.2429,0.2062,1.13
12.157496,1.2063,0.2409,0.2331,1.25
12.180123,1.2328,0.2808,0.2287,1.28
12.203190,1.2628,0.4308,0.0975,1.34
12.219201,1.2630,0.4582,0.0694,1.35
12.236356,1.2948,0.3770,0.1363,1.36
12.256527,1.3358,0.2155,0.1591,1.36
12.280469,1.2545,0.0921,0.1430,1.27
12.304062,1.1485,0.0773,0.1261,1.16
12.319813,1.0686,0.1065,0.1016,1.08
12.336273,0.9884,0.1149,0.0967,1.00
12.356529,0.8569,0.1188,0.0518,0.87
12.386323,0.7463,0.0902,0.0154,0.75
12.403030,0.7213,0.1046,0.0193,0.73
12.419428,0.7004,0.1508,0.0198,0.72
12.436683,0.7089,0.1731,0.0364,0.73
12.457683,0.7073,0.1836,0.0433,0.73
12.481097,0.6750,0.1354,0.0618,0.69
12.502704,0.6664,0.0900,0.1060,0.68
12.519302,0.6908,0.0755,0.0978,0.70
12.553559,0.7080,0.1132,0.0496,0.72
12.573450,0.7512,0.1359,0.0789,0.77
12.590520,0.7930,0.1200,0.0943,0.81
12.602625,0.8396,0.1076,0.1102,0.85
12.619801,0.8616,0.0973,0.0831,0.87
12.652114,0.9540,0.1117,0.0430,0.96
12.674710,0.9791,0.0937,0.0438,0.98
12.695954,1.0879,0.1127,0.2292,1.12
12.702068,1.1475,0.1303,0.2824,1.19
12.718899,1.4695,0.2155,0.4556,1.55
12.751684,1.4059,0.3255,0.3047,1.47
12.773894,1.2244,0.2038,0.0997,1.25
12.797472,1.1252,0.0546,0.0464,1.13
12.805594,1.1851,0.0377,0.0398,1.19
12.819991,1.2582,0.0277,0.0538,1.26
12.851925,1.3202,0.0702,0.1156,1.33
12.876364,1.2371,0.1266,0.1737,1.26
12.897359,1.1814,0.2004,0.1461,1.21
12.904635,1.1524,0.2175,0.1285,1.18
12.936438,1.0243,0.1562,0.0962,1.04
12.951313,0.9528,0.1078,0.1099,0.97
12.971794,0.8738,0.0678,0.1622,0.89
12.995081,0.8086,0.0489,0.1615,0.83
13.017866,0.7605,0.0145,0.1270,0.77
13.035415,0.7407,-0.0033,0.1234,0.75
13.051833,0.7483,0.0026,0.1307,0.76
13.073859,0.7700,0.0079,0.1439,0.78
13.094350,0.7883,0.0385,0.1532,0.80
13.118167,0.7756,0.0834,0.1261,0.79
13.136318,0.7676,0.0924,0.1249,0.78
13.151918,0.7800,0.0848,0.1016,0.79
13.171677,0.8040,0.0550,0.0513,0.81
13.192231,0.8068,0.0211,0.0323,0.81
13.217601,0.8618,0.0001,-0.0239,0.86
13.235503,0.9212,-0.0064,-0.0551,0.92
13.251324,0.9931,-0.0206,-0.0463,0.99
13.271604,1.0786,-0.0457,-0.0654,1.08
13.291546,1.1030,-0.0785,-0.1003,1.11
13.317508,1.0791,-0.1166,-0.0923,1.09
13.334234,0.9630,-0.0973,-0.0686,0.97
13.351401,0.9757,0.1566,0.1842,1.01
13.377411,0.9517,0.8588,0.0943,1.29
13.397297,1.0358,0.5483,-0.0532,1.17
13.417985,1.9016,0.1452,0.3320,1.94
13.434783,2.0069,0.3580,0.6068,2.13
13.455006,1.6784,0.7428,0.5431,1.91
13.485978,1.5154,0.3736,0.2201,1.58
13.500557,1.3472,0.1384,0.1060,1.36
13.518238,1.1328,0.0709,0.0305,1.14
13.533410,1.0104,0.0655,-0.0311,1.01
13.553116,0.9691,0.1170,0.0154,0.98
13.583671,0.8995,0.1836,0.0731,0.92
13.600385,0.7868,0.1694,0.0926,0.81
13.617635,0.7329,0.1530,0.0799,0.75
